613.1967948118337|1019.4069815637306|2005|10
680.4894263683072|1021.9809110244962|2004|5
607.6150255521986|1019.9121472406954|2001|12
677.0859674492267|951.0635030090056|1004|14
620.4019540134603|992.3981983214667|1003|6
666.9995439063099|1020.2718336542202|1002|8
692.7499955949182|933.4421440477096|1001|2
1192.2983937227148|790.7937563192822|2005|140
1474.407843836213|642.2393451386367|2005|74
1422.175906635137|744.2968348247144|2005|129
963.8826673753389|779.5210439958446|2005|77
1377.159552795999|844.1541467986774|2005|106
999.8098999371567|873.2730871210337|2005|71
1123.7978743886426|857.06416716456|2005|151
1277.7428615033566|835.6215098833233|2002|155
994.9318396015965|809.2407425479312|2005|140
1371.9890275389396|888.1079409231002|2005|125
1000.2575035365556|743.5296364486019|2005|158
1276.5378312841133|711.6340592353157|2005|77
1024.781744518419|773.9324474159804|2005|150
1280.4384282251788|774.2751309857974|2002|120
1049.4371628796578|889.0616250799998|2005|141
1271.9856240980428|854.2002144011494|2005|63
1116.3613934395228|853.7752775434809|2005|102
1344.8016101416895|762.9104691978557|2005|104
1083.5852254222189|790.563900589341|2005|160
1285.9795793333149|712.3813155774488|2005|173
1105.912475910115|874.0645165359502|2005|208
1413.785457978482|666.8419350043588|2005|168
1144.4930071248007|880.7188997843801|2005|186
1376.9432389520955|824.6842220120003|2001|122
1015.3778495481922|876.5809226721223|2002|165
1457.9910050848232|817.9139167123122|2005|68
1139.957532010272|729.6456829189383|2005|97
1398.215756201212|775.3119928151166|2003|156
990.5885164591524|845.6787732674994|2001|111
1352.2024152362048|743.7290461934111|2005|155
1036.5141310599993|689.8848509610319|2005|203
1428.2991377152682|853.7181130006074|2005|143
1035.6075314674424|871.364418070334|2005|108
1304.5919825262763|729.6343367154406|2005|122
983.4424001165982|765.3223017601982|2005|202
1303.5545163289976|759.7381828368045|2005|100
995.1711713512849|838.8041604791903|2005|145
1304.634844832598|716.3638135245167|2005|145
1002.6066335512694|728.075336096165|2005|143
1423.9261462802704|728.4001481439561|2005|96
1130.404443298369|764.7389095079203|2005|193
1418.4953514224883|724.5664888322112|2005|118
1067.4970299738936|764.3116475051161|2005|143
1314.054684904812|822.2183250656929|2005|140
1115.1538963585149|804.1146883748488|2005|188
1324.7525056845764|811.0172858577296|2005|195
1094.798871288098|780.2241723810922|2005|161
1347.521645141833|770.7895488759758|2005|123
1067.996471043651|791.7617747528261|2005|120
1376.5155408499045|768.9485667864512|2005|79
